COUNTRY,COVID_VACCINE_ADM_TOT_A1D,COVID_VACCINE_ADM_TOT_BOOST,COVID_VACCINE_ADM_TOT_CPS,COVID_VACCINE_ADM_TOT_DOSES,COVID_VACCINE_ADM_TOT_DOSES_PER100,COVID_VACCINE_COV_TOT_A1D,COVID_VACCINE_COV_TOT_BOOST,COVID_VACCINE_COV_TOT_CPS,COVID_VACCINE_DATE_INTRO_FIRST,COVID_VACCINE_DATE_REPORT_TOT_LAST,DATE
NGA,75320789.000000000,9342730.000000000,62794919.000000000,106407180.000000000,52.000000000,37.000000000,5.000000000,30.000000000,2021-03-05,2023-12-31,2022-12-25
NGA,78758882.000000000,10662713.000000000,66225827.000000000,111283187.000000000,54.000000000,38.000000000,5.000000000,32.000000000,2021-03-05,2023-12-31,2023-01-29
NGA,80933288.000000000,11655882.000000000,68401552.000000000,114516203.000000000,56.000000000,39.000000000,6.000000000,33.000000000,2021-03-05,2023-12-31,2023-02-26
NGA,83047427.000000000,12615396.000000000,70515891.000000000,117663131.000000000,57.000000000,40.000000000,6.000000000,34.000000000,2021-03-05,2023-12-31,2023-03-26
NGA,84853005.000000000,13370457.000000000,72322940.000000000,120303800.000000000,58.000000000,41.000000000,6.000000000,35.000000000,2021-03-05,2023-12-31,2023-04-30
NGA,86718769.000000000,14150687.000000000,74190224.000000000,123032492.000000000,60.000000000,42.000000000,7.000000000,36.000000000,2021-03-05,2023-12-31,2023-05-28
NGA,88524347.000000000,14905748.000000000,75997273.000000000,125673162.000000000,61.000000000,43.000000000,7.000000000,37.000000000,2021-03-05,2023-12-31,2023-06-25
NGA,90198894.000000000,15583281.000000000,77669646.000000000,128088829.000000000,62.000000000,44.000000000,8.000000000,38.000000000,2021-03-05,2023-12-31,2023-07-30
NGA,91514760.000000000,16038475.000000000,78983116.000000000,129877689.000000000,63.000000000,44.000000000,8.000000000,38.000000000,2021-03-05,2023-12-31,2023-08-27
NGA,93111470.000000000,16622742.000000000,80579894.000000000,132117994.000000000,64.000000000,45.000000000,8.000000000,39.000000000,2021-03-05,2023-12-31,2023-09-24
NGA,93736209.000000000,16801148.000000000,81204589.000000000,132928604.000000000,64.000000000,45.000000000,8.000000000,39.000000000,2021-03-05,2023-12-31,2023-10-29
NGA,93829435.000000000,16826715.000000000,81297808.000000000,133048021.000000000,65.000000000,46.000000000,8.000000000,39.000000000,2021-03-05,2023-12-31,2023-11-26
NZL,8251.000000000,,,8251.000000000,,,,,2021-02-19,2023-04-21,2021-02-28
NZL,39474.000000000,,8893.000000000,48367.000000000,1.000000000,1.000000000,,,2021-02-19,2023-04-21,2021-03-28
NZL,194202.000000000,,72383.000000000,266585.000000000,6.000000000,4.000000000,,2.000000000,2021-02-19,2023-04-21,2021-04-25
NZL,446210.000000000,,243677.000000000,689887.000000000,14.000000000,9.000000000,,5.000000000,2021-02-19,2023-04-21,2021-05-30
NZL,721210.000000000,,458529.000000000,1179740.000000000,24.000000000,15.000000000,,10.000000000,2021-02-19,2023-04-21,2021-06-27
NZL,1176665.000000000,,744766.000000000,1921431.000000000,40.000000000,24.000000000,,15.000000000,2021-02-19,2023-04-21,2021-07-25
NZL,2315305.000000000,,1221686.000000000,3536419.000000000,73.000000000,48.000000000,,25.000000000,2021-02-19,2023-04-21,2021-08-29
NZL,3210283.000000000,,1885313.000000000,5095596.000000000,106.000000000,67.000000000,,39.000000000,2021-02-19,2023-04-21,2021-09-26
NZL,3706956.000000000,,3150882.000000000,6857977.000000000,142.000000000,77.000000000,,65.000000000,2021-02-19,2023-04-21,2021-10-31
NZL,3839202.000000000,,3497944.000000000,7382113.000000000,153.000000000,80.000000000,,73.000000000,2021-02-19,2023-04-21,2021-11-28
NZL,3973175.000000000,,3842072.000000000,8221127.000000000,170.000000000,82.000000000,,80.000000000,2021-02-19,2023-04-21,2021-12-26
NZL,4153076.000000000,492000.000000000,3922534.000000000,9369918.000000000,194.000000000,86.000000000,10.000000000,81.000000000,2021-02-19,2023-04-21,2022-01-30
NZL,4256188.000000000,2310050.000000000,3963792.000000000,10621137.000000000,220.000000000,88.000000000,48.000000000,82.000000000,2021-02-19,2023-04-21,2022-02-27
NZL,4259005.000000000,2580150.000000000,4037474.000000000,10952634.000000000,227.000000000,88.000000000,54.000000000,84.000000000,2021-02-19,2023-04-21,2022-03-27
NZL,4259433.000000000,2623685.000000000,4072591.000000000,11043406.000000000,229.000000000,88.000000000,54.000000000,84.000000000,2021-02-19,2023-04-21,2022-04-24
NZL,4259649.000000000,2648886.000000000,4079135.000000000,11084028.000000000,230.000000000,88.000000000,55.000000000,85.000000000,2021-02-19,2023-04-21,2022-05-29
NZL,4259815.000000000,2669829.000000000,4086952.000000000,11145474.000000000,231.000000000,88.000000000,55.000000000,85.000000000,2021-02-19,2023-04-21,2022-06-26
NZL,4259911.000000000,2691603.000000000,4094997.000000000,11487817.000000000,238.000000000,88.000000000,56.000000000,85.000000000,2021-02-19,2023-04-21,2022-07-31
NZL,4259911.000000000,2703395.000000000,4096217.000000000,11692856.000000000,242.000000000,88.000000000,56.000000000,85.000000000,2021-02-19,2023-04-21,2022-08-28
NZL,4259911.000000000,2708851.000000000,4096278.000000000,11774411.000000000,244.000000000,88.000000000,56.000000000,85.000000000,2021-02-19,2023-04-21,2022-09-25
NZL,4259911.000000000,2711086.000000000,4096278.000000000,11842767.000000000,246.000000000,88.000000000,56.000000000,85.000000000,2021-02-19,2023-04-21,2022-10-30
NZL,4259911.000000000,2714082.000000000,4096278.000000000,11904900.000000000,247.000000000,88.000000000,56.000000000,85.000000000,2021-02-19,2023-04-21,2022-11-27
NZL,4259911.000000000,2716930.000000000,4096278.000000000,11956429.000000000,248.000000000,88.000000000,56.000000000,85.000000000,2021-02-19,2023-04-21,2022-12-25
NZL,4259911.000000000,2717383.000000000,4096278.000000000,11977295.000000000,248.000000000,88.000000000,56.000000000,85.000000000,2021-02-19,2023-04-21,2023-01-29
NZL,4259911.000000000,2717388.000000000,4096278.000000000,11985454.000000000,249.000000000,88.000000000,56.000000000,85.000000000,2021-02-19,2023-04-21,2023-02-26
NZL,4259911.000000000,2717870.000000000,4096278.000000000,11999352.000000000,249.000000000,88.000000000,56.000000000,85.000000000,2021-02-19,2023-04-21,2023-03-26
NZL,4259911.000000000,2719283.000000000,4096278.000000000,12252378.000000000,254.000000000,88.000000000,56.000000000,85.000000000,2021-02-19,2023-04-21,2023-04-30
NZL,4259911.000000000,2719283.000000000,4096278.000000000,12252378.000000000,254.000000000,88.000000000,56.000000000,85.000000000,2021-02-19,2023-04-21,2023-05-28
NZL,4259911.000000000,2719283.000000000,4096278.000000000,12252378.000000000,254.000000000,88.000000000,56.000000000,85.000000000,2021-02-19,2023-04-21,2023-06-25
NZL,4259911.000000000,2719283.000000000,4096278.000000000,12252378.000000000,254.000000000,88.000000000,56.000000000,85.000000000,2021-02-19,2023-04-21,2023-07-30
NZL,4259911.000000000,2719283.000000000,4096278.000000000,12252378.000000000,254.000000000,88.000000000,56.000000000,85.000000000,2021-02-19,2023-04-21,2023-08-27
NZL,4259911.000000000,2719283.000000000,4096278.000000000,12252378.000000000,254.000000000,88.000000000,56.000000000,85.000000000,2021-02-19,2023-04-21,2023-09-24
NZL,4259911.000000000,2719283.000000000,4096278.000000000,12252378.000000000,254.000000000,88.000000000,56.000000000,85.000000000,2021-02-19,2023-04-21,2023-10-29
NZL,4259911.000000000,2719283.000000000,4096278.000000000,12252378.000000000,254.000000000,88.000000000,56.000000000,85.000000000,2021-02-19,2023-04-21,2023-11-26
BEL,9248844.000000000,7237720.000000000,9152415.000000000,29024755.000000000,252.000000000,80.000000000,63.000000000,79.000000000,2020-12-30,2023-12-23,2022-11-27
BEL,9248849.000000000,7240573.000000000,9152447.000000000,29079470.000000000,252.000000000,80.000000000,63.000000000,79.000000000,2020-12-30,2023-12-23,2022-12-25
BEL,9248854.000000000,7242525.000000000,9152479.000000000,29105450.000000000,253.000000000,80.000000000,63.000000000,79.000000000,2020-12-30,2023-12-23,2023-01-29
BEL,9248859.000000000,7243353.000000000,9152508.000000000,29111740.000000000,253.000000000,80.000000000,63.000000000,79.000000000,2020-12-30,2023-12-23,2023-02-26
BEL,9248864.000000000,7244026.000000000,9152540.000000000,29115887.000000000,253.000000000,80.000000000,63.000000000,79.000000000,2020-12-30,2023-12-23,2023-03-26
BEL,9248870.000000000,7244410.000000000,9152571.000000000,29117033.000000000,253.000000000,80.000000000,63.000000000,79.000000000,2020-12-30,2023-12-23,2023-04-30
BEL,9248875.000000000,7244657.000000000,9152603.000000000,29117173.000000000,253.000000000,80.000000000,63.000000000,79.000000000,2020-12-30,2023-12-23,2023-05-28
BEL,9248880.000000000,7244870.000000000,9152634.000000000,29117308.000000000,253.000000000,80.000000000,63.000000000,79.000000000,2020-12-30,2023-12-23,2023-06-25
BEL,9248885.000000000,7245109.000000000,9152666.000000000,29117448.000000000,253.000000000,80.000000000,63.000000000,79.000000000,2020-12-30,2023-12-23,2023-07-30
BEL,9248891.000000000,7245349.000000000,9152698.000000000,29117588.000000000,253.000000000,80.000000000,63.000000000,79.000000000,2020-12-30,2023-12-23,2023-08-27
BEL,9248896.000000000,7246308.000000000,9152729.000000000,29117723.000000000,253.000000000,80.000000000,63.000000000,79.000000000,2020-12-30,2023-12-23,2023-09-24
BEL,9248897.000000000,7246551.000000000,9152736.000000000,29117755.000000000,253.000000000,80.000000000,63.000000000,79.000000000,2020-12-30,2023-12-23,2023-10-29
BEL,9248897.000000000,7246551.000000000,9152736.000000000,29117755.000000000,253.000000000,80.000000000,63.000000000,79.000000000,2020-12-30,2023-12-23,2023-11-26
BEL,261929.000000000,,166886.000000000,428815.000000000,4.000000000,2.000000000,,1.000000000,2020-12-30,2023-12-23,2021-01-31
BEL,554069.000000000,,320943.000000000,875011.000000000,8.000000000,5.000000000,,3.000000000,2020-12-30,2023-09-03,2021-02-28
BEL,1298006.000000000,,521223.000000000,1819229.000000000,16.000000000,11.000000000,,5.000000000,2020-12-30,2023-12-23,2021-03-28
BEL,2981128.000000000,,816369.000000000,3797496.000000000,33.000000000,26.000000000,,7.000000000,2020-12-30,2023-12-23,2021-04-25
BEL,4692887.000000000,,2168711.000000000,6861598.000000000,60.000000000,41.000000000,,19.000000000,2020-12-30,2023-12-23,2021-05-30
BEL,7159415.000000000,,3750337.000000000,11024867.000000000,96.000000000,62.000000000,,33.000000000,2020-12-30,2023-12-23,2021-06-27
BEL,7685728.000000000,,6405612.000000000,14091341.000000000,122.000000000,67.000000000,,56.000000000,2020-12-30,2023-12-23,2021-07-25
BEL,7854100.000000000,,7325760.000000000,15179860.000000000,132.000000000,68.000000000,,64.000000000,2020-12-30,2023-12-23,2021-08-29
BEL,8583925.000000000,,8027114.000000000,16611039.000000000,144.000000000,74.000000000,,70.000000000,2020-12-30,2023-12-23,2021-09-26
BEL,8705599.000000000,,8164400.000000000,16869999.000000000,146.000000000,76.000000000,,71.000000000,2020-12-30,2023-12-23,2021-10-31
BEL,8831814.000000000,,8274832.000000000,18812842.000000000,163.000000000,77.000000000,,72.000000000,2020-12-30,2023-12-23,2021-11-28
BEL,8902373.000000000,,8370824.000000000,21535000.000000000,187.000000000,77.000000000,,73.000000000,2020-12-30,2023-12-23,2021-12-26
BEL,9139085.000000000,947153.000000000,8851073.000000000,24095771.000000000,209.000000000,79.000000000,8.000000000,77.000000000,2020-12-30,2023-12-23,2022-01-30
BEL,9209744.000000000,6850684.000000000,9073753.000000000,24709239.000000000,214.000000000,80.000000000,59.000000000,79.000000000,2020-12-30,2023-12-23,2022-02-27
BEL,9223176.000000000,7019314.000000000,9122440.000000000,25066679.000000000,218.000000000,80.000000000,61.000000000,79.000000000,2020-12-30,2023-12-23,2022-03-27
BEL,9228602.000000000,7129485.000000000,9131274.000000000,25301928.000000000,220.000000000,80.000000000,62.000000000,79.000000000,2020-12-30,2023-12-23,2022-04-24
BEL,9234117.000000000,7148875.000000000,9136723.000000000,25357830.000000000,220.000000000,80.000000000,62.000000000,79.000000000,2020-12-30,2023-12-23,2022-05-29
BEL,9238628.000000000,7174192.000000000,9142357.000000000,25644695.000000000,223.000000000,80.000000000,62.000000000,79.000000000,2020-12-30,2023-12-23,2022-06-26
BEL,9241923.000000000,7190703.000000000,9145872.000000000,25713186.000000000,223.000000000,80.000000000,62.000000000,79.000000000,2020-12-30,2023-12-23,2022-07-31
BEL,9244521.000000000,7198423.000000000,9148488.000000000,25771660.000000000,224.000000000,80.000000000,62.000000000,79.000000000,2020-12-30,2023-12-23,2022-08-28
BEL,9247002.000000000,7202199.000000000,9150696.000000000,25870855.000000000,225.000000000,80.000000000,63.000000000,79.000000000,2020-12-30,2023-12-23,2022-09-25
BEL,9248839.000000000,7228925.000000000,9152384.000000000,28627061.000000000,248.000000000,80.000000000,63.000000000,79.000000000,2020-12-30,2023-12-23,2022-10-30
BHR,1201092.000000000,818523.000000000,1175465.000000000,3195080.000000000,188.000000000,71.000000000,48.000000000,69.000000000,2020-11-04,2022-12-21,2021-12-26
BHR,1223635.000000000,937569.000000000,1193541.000000000,3354745.000000000,197.000000000,72.000000000,55.000000000,70.000000000,2020-11-04,2022-12-21,2022-01-30
BHR,1230792.000000000,963452.000000000,1210962.000000000,3405206.000000000,200.000000000,72.000000000,57.000000000,71.000000000,2020-11-04,2022-12-21,2022-02-27
BHR,1233208.000000000,974788.000000000,1216725.000000000,3424721.000000000,201.000000000,72.000000000,57.000000000,72.000000000,2020-11-04,2022-12-21,2022-03-27
BHR,1234508.000000000,981308.000000000,1218742.000000000,3434558.000000000,202.000000000,73.000000000,58.000000000,72.000000000,2020-11-04,2022-12-21,2022-04-24
BHR,1236844.000000000,987107.000000000,1220575.000000000,3444526.000000000,202.000000000,73.000000000,58.000000000,72.000000000,2020-11-04,2022-12-21,2022-05-29
BHR,1238324.000000000,992313.000000000,1222999.000000000,3453636.000000000,203.000000000,73.000000000,58.000000000,72.000000000,2020-11-04,2022-12-21,2022-06-26
BHR,1239426.000000000,998081.000000000,1224396.000000000,3461902.000000000,203.000000000,73.000000000,59.000000000,72.000000000,2020-11-04,2022-12-21,2022-07-31
BHR,1240221.000000000,1001885.000000000,1225370.000000000,3467475.000000000,204.000000000,73.000000000,59.000000000,72.000000000,2020-11-04,2022-12-21,2022-08-28
BHR,1240618.000000000,1004497.000000000,1226059.000000000,3471175.000000000,204.000000000,73.000000000,59.000000000,72.000000000,2020-11-04,2022-12-21,2022-09-25
BHR,1240891.000000000,1006477.000000000,1226411.000000000,3473779.000000000,204.000000000,73.000000000,59.000000000,72.000000000,2020-11-04,2022-12-21,2022-10-30
BHR,1241098.000000000,1008145.000000000,1226709.000000000,3475952.000000000,204.000000000,73.000000000,59.000000000,72.000000000,2020-11-04,2022-12-21,2022-11-27
BHR,1241174.000000000,1008663.000000000,1226796.000000000,3476633.000000000,204.000000000,73.000000000,59.000000000,72.000000000,2020-11-04,2022-12-21,2022-12-25
BHR,1241174.000000000,1008663.000000000,1226796.000000000,3476633.000000000,204.000000000,73.000000000,59.000000000,72.000000000,2020-11-04,2022-12-21,2023-01-29
BHR,1241174.000000000,1008663.000000000,1226796.000000000,3476633.000000000,204.000000000,73.000000000,59.000000000,72.000000000,2020-11-04,2022-12-21,2023-02-26
BHR,1241174.000000000,1008663.000000000,1226796.000000000,3476633.000000000,204.000000000,73.000000000,59.000000000,72.000000000,2020-11-04,2022-12-21,2023-03-26
BHR,1241174.000000000,1008663.000000000,1226796.000000000,3476633.000000000,204.000000000,73.000000000,59.000000000,72.000000000,2020-11-04,2022-12-21,2023-04-30
BHR,1241174.000000000,1008663.000000000,1226796.000000000,3476633.000000000,204.000000000,73.000000000,59.000000000,72.000000000,2020-11-04,2022-12-21,2023-05-28
BHR,1241174.000000000,1008663.000000000,1226796.000000000,3476633.000000000,204.000000000,73.000000000,59.000000000,72.000000000,2020-11-04,2022-12-21,2023-06-25
BHR,1241174.000000000,1008663.000000000,1226796.000000000,3476633.000000000,204.000000000,73.000000000,59.000000000,72.000000000,2020-11-04,2022-12-21,2023-07-30
BHR,1241174.000000000,1008663.000000000,1226796.000000000,3476633.000000000,204.000000000,73.000000000,59.000000000,72.000000000,2020-11-04,2022-12-21,2023-08-27
BHR,1241174.000000000,1008663.000000000,1226796.000000000,3476633.000000000,204.000000000,73.000000000,59.000000000,72.000000000,2020-11-04,2022-12-21,2023-09-24
BHR,1241174.000000000,1008663.000000000,1226796.000000000,3476633.000000000,204.000000000,73.000000000,59.000000000,72.000000000,2020-11-04,2022-12-21,2023-10-29
BHR,1241174.000000000,1008663.000000000,1226796.000000000,3476633.000000000,204.000000000,73.000000000,59.000000000,72.000000000,2020-11-04,2022-12-21,2023-11-26
BHR,,,,210317.000000000,12.000000000,,,,2020-11-04,2022-12-21,2021-01-31
BHR,,,,292917.000000000,17.000000000,,,,2020-11-04,2022-12-21,2021-02-28
BHR,,,,755549.000000000,44.000000000,,,,2020-11-04,2022-12-21,2021-03-28
BHR,,,,1216632.000000000,72.000000000,,,,2020-11-04,2022-12-21,2021-04-25
BHR,,,,1684849.000000000,99.000000000,,,,2020-11-04,2022-12-21,2021-05-30
BHR,1056575.000000000,,983247.000000000,2039822.000000000,120.000000000,62.000000000,,58.000000000,2020-11-04,2022-12-21,2021-06-27
BHR,1107407.000000000,,1053344.000000000,2160751.000000000,127.000000000,65.000000000,,62.000000000,2020-11-04,2022-12-21,2021-07-25
BHR,1145386.000000000,252605.000000000,1087473.000000000,2485464.000000000,146.000000000,67.000000000,15.000000000,64.000000000,2020-11-04,2022-12-21,2021-08-29
BHR,1164760.000000000,299884.000000000,1117524.000000000,2582168.000000000,152.000000000,68.000000000,18.000000000,66.000000000,2020-11-04,2022-12-21,2021-09-26
BHR,1176773.000000000,448859.000000000,1140760.000000000,2766392.000000000,163.000000000,69.000000000,26.000000000,67.000000000,2020-11-04,2022-12-21,2021-10-31
BHR,1188152.000000000,571927.000000000,1159016.000000000,2919095.000000000,172.000000000,70.000000000,34.000000000,68.000000000,2020-11-04,2022-12-21,2021-11-28
SDN,16939.000000000,,,16944.000000000,,,,,2021-03-09,2023-12-31,2021-03-28
SDN,139328.000000000,,,219100.000000000,,,,,2021-03-09,2023-12-31,2021-04-25
SDN,320305.000000000,,23254.000000000,358236.000000000,1.000000000,1.000000000,,,2021-03-09,2023-12-31,2021-05-30
SDN,554095.000000000,,123862.000000000,677957.000000000,2.000000000,1.000000000,,,2021-03-09,2023-12-31,2021-06-27
